MLT_UTZTN_BSSH_SN,FRSTN_NM,CNTR_NM,CONM_NM,TPBIZ_NM,REG_DT,REG_YMD,REG_TM,REG_YR,REG_MM,REG_DAY,BDST_USG_NM,INSTL_DCLR_YMD,PFCMP_YMD,STTS_SCSN_YMD,CONM_ADDR,ROAD_NM,BLDG_NM,NLMBLT_MATRL_DSCTN,NLMBLT_INSTL_AREA,FRRST_CMDTY_NM,FRRST_INSTL_AREA,FLR_NO_NM,TRGTOBJ_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,CORP_YN,USE_YN
MU282015206915,강화소방서,불은119안전센터,농가의식탁,일반음식점,20221201092442,20221201,092442,2022,12,01,,20151021,20151103,,인천광역시 강화군 선원면 연리,해안동로,,방화석고보드.타일.유리.석고보드,418.0,합판.목재-도료,87.0,0/2,,양식(옥),철골조,,Y
MU472009102068,봉화소방서,춘양119안전센터,보디가드,유흥주점,20221020150734,20221020,150734,2022,10,20,위락시설,20171121,20070601,20191121,경상북도 봉화군 춘양면 의양리,의양로,,석고보드,,합판(방염도장),,1,보디가드 - 보디가드동,양식(옥),철근콘크리트조,,Y
MU412016754025,,,버디 노래연습장,노래연습장업,20220916112434,20220916,112434,2022,09,16,,20160926,20161122,20220916,경기도 광주시 송정동 ,중앙로335번길,,석고보드. 유리. 방화석고,664.0,,,3/0,,양식(옥),철근콘크리트조,,Y
MU412016736684,분당소방서,판교119안전센터,수작,일반음식점,20220610105917,20220610,105917,2022,06,10,,20160329,20160405,,경기도 성남시 분당구 삼평동 ,대왕판교로,유스페이스2,철근콘크리트.조적.유리,373.0,합판(후처리도료),,5/10,,양식(옥),철근콘크리트조,,Y
MU462015149323,여수소방서,학동119안전센터,데이룸노래 맥주타운,유흥주점,20220825083335,20220825,083335,2022,08,25,,20151110,20151207,20220809,전라남도 여수시 학동 ,시청동3길,,"콘크리트. 불연석고보드. 유리. 타일 등
",555.0,"MDF - 방염필름시공
/ 방염소파",36.0,지하1/지상4,2-메가커피(일대일룸소주방) - 1동,양식(옥),철근콘크리트조,,Y
MU472015210830,경주소방서,용황119안전센터,미소노래연습장,노래연습장업,20221230095809,20221230,095809,2022,12,30,,20151021,20151207,20221230,경상북도 경주시 황성동 ,갓뒤동녘길,,방화석고.타일 등,240.0,MDF(방염필름),44.0,0/3,,양식(옥),철근콘크리트조,,Y
MU462015146762,목포소방서,하당119안전센터,다담골숯불갈비(목포점),일반음식점,20221016115956,20221016,115956,2022,10,16,,20150824,20151123,,전라남도 목포시 상동 ,옥암로,,유리.방화석고보드 등,1622.0,,,2/5,,양식(옥),철근콘크리트조,,Y
MU462015147082,목포소방서,하당119안전센터,불새,유흥주점,20220505163003,20220505,163003,2022,05,05,,20150910,20151123,,전라남도 목포시 상동 ,번영로,,ALC블럭.콘크리트.유리.석고보드,291.0,방염도료및 방염쇼파 12개,25.0,0/3,,양식(옥),철근콘크리트조,,Y
MU482016270449,함양소방서,함양119안전센터,대가숯불갈비,일반음식점,20221231132626,20221231,132626,2022,12,31,근린생활시설,20160902,20160907,,경상남도 함양군 함양읍 운림리,동위천1길,(구)골든차이나,유리. 석고 등,225.0,방염 필름,14.0,2,골든차이나 - 골든차이나동,양식(옥),철근콘크리트조,,N
MU272015153510,중부소방서,서문로119안전센터,혜옥당,일반음식점,20220710132151,20220710,132151,2022,07,10,,20151001,20151014,,대구광역시 중구 종로1가 ,,,석고보드위칠. 벽돌. 철판 등,507.0, 합판(방염도료붓칠),122.0,0/2,,양식(옥),철골조,,Y
MU422016152269,춘천소방서,대룡119안전센터,돈워리,일반음식점,20220705100732,20220705,100732,2022,07,05,근린생활시설,20160408,20160424,20220627,강원도 춘천시 퇴계동 ,퇴계로,,석고보드. 타일. 유리,328.0,합판(방염도료. 방염필름). 선처리합판,93.0,지하0층/지상4층,,양식(옥),철근콘크리트조,,Y
MU272016159490,달성소방서,현풍119안전센터,더오페라 가요주점,유흥주점,20221004103038,20221004,103038,2022,10,04,,20161026,20161130,20220928,대구광역시 달성군 현풍읍 중리,테크노상업로2길,,방화석고보드.석고보드.타일,140.0,합판.MDF 위 방염필름,88.0,지하1/지상4,,기타 식,철근콘크리트조,,Y
MU412016733506,의왕소방서,백운119안전센터,썸밋 PC방,인터넷컴퓨터게임시설제공업(PC방),20220610150545,20220610,150545,2022,06,10,,20180418,20180510,20201014,경기도 의왕시 삼동 ,부곡중앙남6길,평산빌딩,석고보드. 유리. 콘크리트. 타일. 방화석고보드,522.0,합판(도료),53.0,4/0,,양식(옥),철근콘크리트조,,Y
MU412016744087,안산소방서,사동119안전센터,3POPPC방(본오동점),복합유통게임제공업,20221229085127,20221229,085127,2022,12,29,,20160704,20160706,20221226,경기도 안산시 상록구 본오동 ,샘골로,유경빌딩,콘크리트.석고.타일.유리,888.0,2016.06.10.(도료 151.75㎡ 필름 14.47㎡),166.0,2/5,,양식(옥),철근콘크리트조,,Y
MU282016208425,계양소방서,효성119안전센터,한국전통음식(구. 건강한 먹거리),일반음식점,20220705130847,20220705,130847,2022,07,05,,20160530,20160603,20220111,인천광역시 계양구 작전동 ,계양대로,,석고.콘크리트.방화석고.유리.타일,733.0,합판(필름),65.0,1/4,,양식(옥),철근콘크리트조,,Y
MU462016153584,여수소방서,학동119안전센터,그리고 보이차,일반음식점,20221213160852,20221213,160852,2022,12,13,근린생활시설,20160613,20160622,,전라남도 여수시 소호동 ,소호로,,"콘크리트. 유리. 타일 등
",312.0,,,지상 3,,양식(옥),철근콘크리트조,,Y
MU482015249989,거창소방서,대평119안전센터,샤인,유흥주점,20221201101513,20221201,101513,2022,12,01,근린생활시설,20151125,20151202,20191023,경상남도 거창군 거창읍 중앙리,중앙로,일원가요주점건물,석고보드.타일.유리,374.0,없음,0.0,1/4,일월노래타운 - 주1 일월노래타운건물동,양식(옥),철골철근콘크리트조,,Y
MU412016752945,수원남부소방서,남부119안전센터,루이,일반음식점,20220427161744,20220427,161744,2022,04,27,,20160929,20161104,20200521,경기도 수원시 팔달구 인계동 ,권광로175번길,,콘크리트.석고.유리,364.0,방염도료.필름,130.0,1/6,,양식(옥),철근콘크리트조,,Y
MU452016133484,익산소방서,인화119안전센터,상상안마시술소,안마시술소,20220224164520,20220224,164520,2022,02,24,,20160621,20160626,20220228,전라북도 익산시 인화동1가 ,목천로1길,,콘크리트.석고보드.타일.유리,2622.0,선처리물품(필름),104.0,지하1층/지상5층,,양식(옥),철근콘크리트조,,Y
MU262016216120,해운대소방서,반여119안전센터,으랏차차 숯불갈비,일반음식점,20220728101009,20220728,101009,2022,07,28,,20160623,20161124,20170608,부산광역시 해운대구 재송동 ,재반로,,유리. 콘크리트. 일반석고,271.0,,,1/3,,양식(옥),철근콘크리트조,,Y
MU442016172932,천안서북소방서,두정119안전센터,갤러리 PC방,인터넷컴퓨터게임시설제공업(PC방),20220709142049,20220709,142049,2022,07,09,,20161028,20161214,,충청남도 천안시 서북구 성정동 ,성정공원5로,옛날막창곱창,방화석고보드. 석고보드. 유리. 타일,674.0,방염도료. 방염필름,94.0,1/5,,양식(옥),철근콘크리트조,,Y
MU462016150126,순천소방서,연향119안전센터,우돈,일반음식점,20220104085856,20220104,085856,2022,01,04,근린생활시설,20110512,20160105,20190520,전라남도 순천시 연향동 ,연향상가2길,사무소,석고.타일.유리,396.0,해당없음,,5,,양식(옥),철근콘크리트조,,Y
MU412015730097,안산소방서,선부119안전센터,세시봉노래연습장,노래연습장업,20221029135205,20221029,135205,2022,10,29,,20151207,20151228,20221026,경기도 안산시 단원구 선부동 ,화정천서로2길,,콘크리트.유리.방화석고,302.0,"물품명 : 2015.12.28.
(①필름:27.90㎡.②방염소파)",27.0,1/4,,양식(옥),철근콘크리트조,,Y
MU282015207281,서부소방서,청라119안전센터,7080라이브,단란주점,20220926173037,20220926,173037,2022,09,26,근린생활시설,20151224,20160105,20220819,인천광역시 서구 청라동 ,청라에메랄드로102번길,,석고보드. 조적. 유리,322.0,,,3/7,청라미라클프라자 - 미라클프라자동,양식(옥),철근콘크리트조,,Y
MU412015718592,이천소방서,관고119안전센터,CGU PC방,인터넷컴퓨터게임시설제공업(PC방),20221214132912,20221214,132912,2022,12,14,근린생활시설,20150519,20150617,,경기도 이천시 중리동 ,중리천로,,유리. 타일. 파벽돌,1824.0,벽체(방염필름). 합판(방염도료),445.0,지하4/지상7,유진텍코퍼레이션(이천시네마  CGV) - 이천시네마CGV빌딩동,양식(옥),철근콘크리트조,,Y
MU472016211883,포항북부소방서,두호119안전센터,훌랄라치킨/홍춘천,일반음식점,20220520152659,20220520,152659,2022,05,20,,20160425,20160511,20220520,경상북도 포항시 북구 두호동 ,해안로,,방화석고보드등,477.0, 합판(방염도료도장),,0 / 4,훌랄라치킨/홍춘천,양식(옥),철근콘크리트조,,Y
MU462015145023,나주소방서,빛가람119안전센터,제주흑돈한판,일반음식점,20221117163015,20221117,163015,2022,11,17,,20150401,20150721,,전라남도 나주시 빛가람동 ,배멧1길,,콘크리트.석고보드.타일.유리,387.0,방염필름,6.0,지하2/지상8,,양식(옥),철근콘크리트조,,Y
MU412015718509,평택소방서,119구조대,미얀마마을,일반음식점,20220803112345,20220803,112345,2022,08,03,,20150512,20150615,20220718,경기도 평택시 평택동 ,평택2로20번길,,석고. 방화석고. 콘크리트. 타일. 유리,793.0,합판+도료[59.81㎡],,1/4,,양식(옥),철근콘크리트조,,Y
MU462015145017,나주소방서,빛가람119안전센터,투썸플레이스 나주호수공원점,일반음식점,20220810140510,20220810,140510,2022,08,10,,20150430,20150721,20170422,전라남도 나주시 빛가람동 ,중야2길,,콘크리트. 석고보드. 타일. 유리,843.0,방염도료,59.0,지하1/지상5,,양식(옥),철근콘크리트조,,Y
MU422016152405,춘천소방서,소양119안전센터,마카오,유흥주점,20220509091008,20220509,091008,2022,05,09,근린생활시설,20160418,20160518,20220411,강원도 춘천시 운교동 ,운교길,,방화석고보드. 유리. 내화보드,480.0,,,지하0층/지상3층,,양식(옥),철근콘크리트조,,Y
MU442015165773,아산소방서,둔포119안전센터,키스,유흥주점,20220906180633,20220906,180633,2022,09,06,복합건축물,20150728,20150826,20220901,충청남도 아산시 둔포면 석곡리,중앙공원로,,콘크리트. 불연석고보드,740.0,,,1/5,김송선건물 - 김송선건물동,양식(옥),철근콘크리트조,,Y
MU302015188329,대덕소방서,대화119안전센터,바른식탁,일반음식점,20220607163726,20220607,163726,2022,06,07,,,20070622,20220506,대전광역시 대덕구 오정동 ,한남로12번길,,,,,,지하0/지상4,,양식(옥),철근콘크리트조,,Y
MU432015155685,,,비밀,단란주점,20221008154017,20221008,154017,2022,10,08,,20150601,20150702,20220823,충청북도 청주시 서원구 산남동 ,산남로,산남에버프라자,유리.석고.타일.콘크리트.방화석고,435.0,MDF(도료: 17.28㎡. 필름: 41.95㎡) / 제2015-46호로 방염성적서 발급,59.0,2/7,SECRET,양식(옥),철근콘크리트조,,Y
MU432015155446,,,미미반점,일반음식점,20221227173719,20221227,173719,2022,12,27,,20150619,20150622,,충청북도 제천시 하소동 ,용두대로15가길,,석고보드. 타일,186.0,합판,57.0,0/4,,양식(옥),철근콘크리트조,,Y
MU482016263591,마산소방서,소방정대,갓인어스 코인노래연습장 경남대점,노래연습장업,20220902092938,20220902,092938,2022,09,02,,20160517,20160613,,경상남도 창원시 마산합포구 해운동 ,월영동2길,개미당구클럽,불연석고보드.타일.콘크리트등,697.0,목재(방염도료.방염필름).방염소파의자,53.0,1/5,,양식(옥),철근콘크리트조,,Y
MU412016733002,수원남부소방서,매산119안전센터,드럼통무한리필,일반음식점,20220818153020,20220818,153020,2022,08,18,,20160108,20160205,,경기도 수원시 팔달구 매산로2가 ,갓매산로,,콘크리트.유리,267.0,해당없음,,1/4,,양식(옥),철근콘크리트조,,Y
MU452015128987,김제소방서,금산119안전센터,(유)빵을쇼핑하다 별관,일반음식점,20221216112551,20221216,112551,2022,12,16,근린생활시설,20150616,20150702,,전라북도 김제시 금구면 오봉리,선비로,,석고보드.철판.유리.타일,1124.0,합판,279.0,2,,양식(옥),철골조,,Y
MU412017773917,수원남부소방서,지만119안전센터,영우PC방,인터넷컴퓨터게임시설제공업(PC방),20220819091720,20220819,091720,2022,08,19,,20170403,20170417,,경기도 수원시 팔달구 우만동 ,아주로,용성빌딩,석고.유리.타일.콘크리트,414.0,방염도료.방염필름,79.0,1/6,,양식(옥),철근콘크리트조,,Y
MU412017791184,김포소방서,119생활안전단,레스트레스토랑,일반음식점,20220919080304,20220919,080304,2022,09,19,숙박시설,20170724,20170728,,경기도 김포시 장기동 ,태장로795번길,,석고.유리.타일.알루미늄,441.0,음식진열대(방염필름),12.0,2/7,베니키아레스트호텔 - 레스트호텔동,양식(옥),철근콘크리트조,,Y
MU412016740684,송탄소방서,모곡119안전센터,장강,일반음식점,20220806201719,20220806,201719,2022,08,06,근린생활시설,20031018,20160602,20220801,경기도 평택시 이충동 ,,,석고보드 등,0.0,,,0/2,,양식(옥),철근콘크리트조,,Y
MU482016258329,거제소방서,연초119안전센터,캘러웨이골프아카데미,,20220303172929,20220303,172929,2022,03,03,복합건축물,20160303,20160331,20220122,경상남도 거제시 수월동 ,수양로,,석고보드.유리.타일,231.0,합판(필름),74.0,0/5,이마트에브리데이(반기식건물) - 이마트에브리데이(반기식건물)동,양식(옥),철근콘크리트조,,Y
MU312016137323,북부소방서,매곡119안전센터,보스PC방,인터넷컴퓨터게임시설제공업(PC방),20220711131343,20220711,131343,2022,07,11,근린생활시설,20161024,20161110,,울산광역시 북구 호계동 ,동대중앙로,,타일. 유리,154.0,,,0/3,,양식(옥),철근콘크리트조,,Y
MU292017167543,북부소방서,우산119안전센터,K-POP코인노래연습장,노래연습장업,20220707090323,20220707,090323,2022,07,07,,20170124,20170222,20220614,광주광역시 북구 중흥동 ,서방로9번길,,콘크리트.방화석고.타일,691.0,MDF-방염필름,107.0,1/4,,양식(옥),철근콘크리트조,,Y
MU412016746645,양평소방서,용문119안전센터,유리네,유흥주점,20221108132828,20221108,132828,2022,11,08,위락시설,20160531,20160819,,경기도 양평군 용문면 다문리,용문시장1길,,석고. 타일. 유리,205.0,,,1/2,,양식(옥),기타 조,,Y
MU412016738524,,,놀숲성균관대점,휴게음식점,20221019065131,20221019,065131,2022,10,19,,20160405,20160502,20221019,경기도 수원시 장안구 율전동 ,화산로213번길,,조적.유리.타일.방화석고,434.0,방염도료.필름,92.0,1/5,,양식(옥),철근콘크리트조,,Y
MU282016208798,미추홀소방서,도화119안전센터,대박PC,인터넷컴퓨터게임시설제공업(PC방),20220415114037,20220415,114037,2022,04,15,근린생활시설,20160816,20160819,20220323,인천광역시 미추홀구 주안동 ,석정로456번길,,석고보드.유리.콘크리트,228.0,해당없음,,지하1/지상2,,양식(옥),철근콘크리트조,,Y
